id,filename,label,upload_date,size_kb,notes,file_path,thumbnail_path
img-71ab1b15,Cancer_817.jpg,tumor,2025-06-21T17:57:50.405846,24,,uploads\Cancer_817_f2df7226_.jpg,thumbnails\thumb_Cancer_817_f2df7226_.jpg.jpg
img-0a9f0f42,Cancer_818.jpg,tumor,2025-06-21T17:57:50.423095,23,,uploads\Cancer_818_7d23be2d_.jpg,thumbnails\thumb_Cancer_818_7d23be2d_.jpg.jpg
img-5f7f33d7,Cancer_819.jpg,tumor,2025-06-21T17:57:50.440417,23,,uploads\Cancer_819_be403aac_.jpg,thumbnails\thumb_Cancer_819_be403aac_.jpg.jpg
img-8b2d220d,Cancer_820.jpg,tumor,2025-06-21T17:57:50.458074,17,,uploads\Cancer_820_4e21e4e2_.jpg,thumbnails\thumb_Cancer_820_4e21e4e2_.jpg.jpg
img-9020c772,Cancer_821.jpg,tumor,2025-06-21T17:57:50.475774,15,,uploads\Cancer_821_2e21d30b_.jpg,thumbnails\thumb_Cancer_821_2e21d30b_.jpg.jpg
img-514fb15c,Cancer_822.jpg,tumor,2025-06-21T17:57:50.492166,16,,uploads\Cancer_822_38d189a8_.jpg,thumbnails\thumb_Cancer_822_38d189a8_.jpg.jpg
img-e9ad6087,Cancer_823.jpg,tumor,2025-06-21T17:57:50.509833,13,,uploads\Cancer_823_a0a14854_.jpg,thumbnails\thumb_Cancer_823_a0a14854_.jpg.jpg
img-638a10f2,Cancer_824.jpg,tumor,2025-06-21T17:57:50.527401,13,,uploads\Cancer_824_a2a3fd0c_.jpg,thumbnails\thumb_Cancer_824_a2a3fd0c_.jpg.jpg
img-b627e42c,Cancer_825.jpg,tumor,2025-06-21T17:57:50.545095,20,,uploads\Cancer_825_bf851641_.jpg,thumbnails\thumb_Cancer_825_bf851641_.jpg.jpg
img-f03733d2,Cancer_826.jpg,tumor,2025-06-21T17:57:50.563419,20,,uploads\Cancer_826_89ab9170_.jpg,thumbnails\thumb_Cancer_826_89ab9170_.jpg.jpg
img-dfc8b7ca,Cancer_827.jpg,tumor,2025-06-21T17:57:50.579570,48,,uploads\Cancer_827_cb69ea44_.jpg,thumbnails\thumb_Cancer_827_cb69ea44_.jpg.jpg
img-46274933,Cancer_828.jpg,tumor,2025-06-21T17:57:50.596652,49,,uploads\Cancer_828_726fffbc_.jpg,thumbnails\thumb_Cancer_828_726fffbc_.jpg.jpg
img-4ad6b299,Cancer_829.jpg,tumor,2025-06-21T17:57:50.610400,12,,uploads\Cancer_829_6eada6cf_.jpg,thumbnails\thumb_Cancer_829_6eada6cf_.jpg.jpg
img-af9f7d25,Cancer_830.jpg,tumor,2025-06-21T17:57:50.625555,22,,uploads\Cancer_830_5607267e_.jpg,thumbnails\thumb_Cancer_830_5607267e_.jpg.jpg
img-7f32ecb6,Cancer_831.jpg,tumor,2025-06-21T17:57:50.641544,40,,uploads\Cancer_831_d83ae774_.jpg,thumbnails\thumb_Cancer_831_d83ae774_.jpg.jpg
img-ddf9a1d4,Cancer_832.jpg,tumor,2025-06-21T17:57:50.655252,12,,uploads\Cancer_832_053fb4f4_.jpg,thumbnails\thumb_Cancer_832_053fb4f4_.jpg.jpg
img-4507d918,Cancer_833.jpg,tumor,2025-06-21T17:57:50.670138,21,,uploads\Cancer_833_9238a5b1_.jpg,thumbnails\thumb_Cancer_833_9238a5b1_.jpg.jpg
img-78efbf33,Cancer_834.jpg,tumor,2025-06-21T17:57:50.686591,34,,uploads\Cancer_834_6b941d62_.jpg,thumbnails\thumb_Cancer_834_6b941d62_.jpg.jpg
img-1ca90089,Cancer_835.jpg,tumor,2025-06-21T17:57:50.702373,32,,uploads\Cancer_835_f0949d1d_.jpg,thumbnails\thumb_Cancer_835_f0949d1d_.jpg.jpg
img-a8544ba4,Cancer_836.jpg,tumor,2025-06-21T17:57:50.717480,33,,uploads\Cancer_836_9cb75589_.jpg,thumbnails\thumb_Cancer_836_9cb75589_.jpg.jpg
img-98f15400,Cancer_837.jpg,tumor,2025-06-21T17:57:50.735979,45,,uploads\Cancer_837_6f0404c0_.jpg,thumbnails\thumb_Cancer_837_6f0404c0_.jpg.jpg
img-5299d9fd,Cancer_838.jpg,tumor,2025-06-21T17:57:50.754287,45,,uploads\Cancer_838_e4d09e4b_.jpg,thumbnails\thumb_Cancer_838_e4d09e4b_.jpg.jpg
img-9b5228d0,Cancer_839.jpg,tumor,2025-06-21T17:57:50.769940,29,,uploads\Cancer_839_c6290320_.jpg,thumbnails\thumb_Cancer_839_c6290320_.jpg.jpg
img-31a03432,Cancer_840.jpg,tumor,2025-06-21T17:57:50.788380,43,,uploads\Cancer_840_e1005d63_.jpg,thumbnails\thumb_Cancer_840_e1005d63_.jpg.jpg
img-b717908b,Cancer_841.jpg,tumor,2025-06-21T17:57:50.803559,27,,uploads\Cancer_841_db204212_.jpg,thumbnails\thumb_Cancer_841_db204212_.jpg.jpg
img-068b3155,Cancer_842.jpg,tumor,2025-06-21T17:57:50.819232,38,,uploads\Cancer_842_c8229123_.jpg,thumbnails\thumb_Cancer_842_c8229123_.jpg.jpg
img-e53cd927,Cancer_843.jpg,tumor,2025-06-21T17:57:50.836150,36,,uploads\Cancer_843_7e038dcd_.jpg,thumbnails\thumb_Cancer_843_7e038dcd_.jpg.jpg
img-ed25565d,Cancer_844.jpg,tumor,2025-06-21T17:57:50.852618,50,,uploads\Cancer_844_eec42009_.jpg,thumbnails\thumb_Cancer_844_eec42009_.jpg.jpg
img-9e33370c,Cancer_845.jpg,tumor,2025-06-21T17:57:50.866358,15,,uploads\Cancer_845_f4d930ad_.jpg,thumbnails\thumb_Cancer_845_f4d930ad_.jpg.jpg
img-0be230b5,Cancer_846.jpg,tumor,2025-06-21T17:57:50.880901,18,,uploads\Cancer_846_72615465_.jpg,thumbnails\thumb_Cancer_846_72615465_.jpg.jpg
img-39c1f010,Cancer_847.jpg,tumor,2025-06-21T17:57:50.900277,47,,uploads\Cancer_847_c62f8bbc_.jpg,thumbnails\thumb_Cancer_847_c62f8bbc_.jpg.jpg
img-1461580c,Cancer_848.jpg,tumor,2025-06-21T17:57:50.916712,69,,uploads\Cancer_848_3464c3c8_.jpg,thumbnails\thumb_Cancer_848_3464c3c8_.jpg.jpg
img-6fe6e6ef,Cancer_849.jpg,tumor,2025-06-21T17:57:50.930175,16,,uploads\Cancer_849_40ceb319_.jpg,thumbnails\thumb_Cancer_849_40ceb319_.jpg.jpg
img-5bdcdbbd,Cancer_850.jpg,tumor,2025-06-21T17:57:51.012381,31,,uploads\Cancer_850_2391e1c0_.jpg,thumbnails\thumb_Cancer_850_2391e1c0_.jpg.jpg
img-f95467d1,Cancer_851.jpg,tumor,2025-06-21T17:57:51.031578,34,,uploads\Cancer_851_c7fdacf5_.jpg,thumbnails\thumb_Cancer_851_c7fdacf5_.jpg.jpg
img-e3656037,Cancer_852.jpg,tumor,2025-06-21T17:57:51.048515,36,,uploads\Cancer_852_63d1b319_.jpg,thumbnails\thumb_Cancer_852_63d1b319_.jpg.jpg
img-1cf00455,Cancer_853.jpg,tumor,2025-06-21T17:57:51.073775,46,,uploads\Cancer_853_e5c36f89_.jpg,thumbnails\thumb_Cancer_853_e5c36f89_.jpg.jpg
img-932651b0,Cancer_854.jpg,tumor,2025-06-21T17:57:51.092383,19,,uploads\Cancer_854_b6ebf638_.jpg,thumbnails\thumb_Cancer_854_b6ebf638_.jpg.jpg
img-3654da93,Cancer_855.jpg,tumor,2025-06-21T17:57:51.109317,19,,uploads\Cancer_855_bd667110_.jpg,thumbnails\thumb_Cancer_855_bd667110_.jpg.jpg
img-b9c54899,Cancer_856.jpg,tumor,2025-06-21T17:57:51.124420,14,,uploads\Cancer_856_f009b6f6_.jpg,thumbnails\thumb_Cancer_856_f009b6f6_.jpg.jpg
img-f72b36a8,Cancer_857.jpg,tumor,2025-06-21T17:57:51.158268,35,,uploads\Cancer_857_9a0f50fb_.jpg,thumbnails\thumb_Cancer_857_9a0f50fb_.jpg.jpg
img-5a949491,Cancer_858.jpg,tumor,2025-06-21T17:57:51.173486,24,,uploads\Cancer_858_a6bde279_.jpg,thumbnails\thumb_Cancer_858_a6bde279_.jpg.jpg
img-efb9d7dd,Cancer_859.jpg,tumor,2025-06-21T17:57:51.189613,23,,uploads\Cancer_859_cba653cb_.jpg,thumbnails\thumb_Cancer_859_cba653cb_.jpg.jpg
img-a5dab849,Cancer_860.jpg,tumor,2025-06-21T17:57:51.209061,25,,uploads\Cancer_860_7297a369_.jpg,thumbnails\thumb_Cancer_860_7297a369_.jpg.jpg
img-85b0fd54,Cancer_861.jpg,tumor,2025-06-21T17:57:51.223878,19,,uploads\Cancer_861_69381573_.jpg,thumbnails\thumb_Cancer_861_69381573_.jpg.jpg
img-5751d500,Cancer_862.jpg,tumor,2025-06-21T17:57:51.241408,33,,uploads\Cancer_862_85687bfe_.jpg,thumbnails\thumb_Cancer_862_85687bfe_.jpg.jpg
img-944820ae,Cancer_863.jpg,tumor,2025-06-21T17:57:51.257398,32,,uploads\Cancer_863_f4dd33ee_.jpg,thumbnails\thumb_Cancer_863_f4dd33ee_.jpg.jpg
img-df2cc8d9,Cancer_864.jpg,tumor,2025-06-21T17:57:51.272686,25,,uploads\Cancer_864_8f984427_.jpg,thumbnails\thumb_Cancer_864_8f984427_.jpg.jpg
img-16dee00a,Cancer_865.jpg,tumor,2025-06-21T17:57:51.287409,24,,uploads\Cancer_865_557292b0_.jpg,thumbnails\thumb_Cancer_865_557292b0_.jpg.jpg
img-425d01ca,Cancer_866.jpg,tumor,2025-06-21T17:57:51.302738,26,,uploads\Cancer_866_27f59889_.jpg,thumbnails\thumb_Cancer_866_27f59889_.jpg.jpg
img-ca37a517,Cancer_867.jpg,tumor,2025-06-21T17:57:51.317929,23,,uploads\Cancer_867_9c363518_.jpg,thumbnails\thumb_Cancer_867_9c363518_.jpg.jpg
img-59c0795e,Cancer_868.jpg,tumor,2025-06-21T17:57:51.335828,47,,uploads\Cancer_868_dd1109f6_.jpg,thumbnails\thumb_Cancer_868_dd1109f6_.jpg.jpg
img-a7fbf3ef,Cancer_869.jpg,tumor,2025-06-21T17:57:51.355707,33,,uploads\Cancer_869_660a7b03_.jpg,thumbnails\thumb_Cancer_869_660a7b03_.jpg.jpg
img-06278e58,Cancer_870.jpg,tumor,2025-06-21T17:57:51.369856,17,,uploads\Cancer_870_d1940140_.jpg,thumbnails\thumb_Cancer_870_d1940140_.jpg.jpg
img-00970c00,Cancer_871.jpg,tumor,2025-06-21T17:57:51.386513,18,,uploads\Cancer_871_e85e1e43_.jpg,thumbnails\thumb_Cancer_871_e85e1e43_.jpg.jpg
img-2a5e6a6e,Cancer_872.jpg,tumor,2025-06-21T17:57:51.414028,35,,uploads\Cancer_872_fea23173_.jpg,thumbnails\thumb_Cancer_872_fea23173_.jpg.jpg
img-5748b383,Cancer_873.jpg,tumor,2025-06-21T17:57:51.432692,43,,uploads\Cancer_873_3bdc43ef_.jpg,thumbnails\thumb_Cancer_873_3bdc43ef_.jpg.jpg
img-2fc1263e,Cancer_874.jpg,tumor,2025-06-21T17:57:51.446695,12,,uploads\Cancer_874_0eb33aa7_.jpg,thumbnails\thumb_Cancer_874_0eb33aa7_.jpg.jpg
img-ead4ca8a,Cancer_875.jpg,tumor,2025-06-21T17:57:51.460158,11,,uploads\Cancer_875_338f68b0_.jpg,thumbnails\thumb_Cancer_875_338f68b0_.jpg.jpg
img-76e949c3,Cancer_876.jpg,tumor,2025-06-21T17:57:51.474224,14,,uploads\Cancer_876_cb9ec2d3_.jpg,thumbnails\thumb_Cancer_876_cb9ec2d3_.jpg.jpg
img-752d89f8,Cancer_877.jpg,tumor,2025-06-21T17:57:51.488694,17,,uploads\Cancer_877_e0cdfb4c_.jpg,thumbnails\thumb_Cancer_877_e0cdfb4c_.jpg.jpg
img-ac07edfd,Cancer_878.jpg,tumor,2025-06-21T17:57:51.505454,70,,uploads\Cancer_878_19139b56_.jpg,thumbnails\thumb_Cancer_878_19139b56_.jpg.jpg
img-86aa2560,Cancer_879.jpg,tumor,2025-06-21T17:57:51.523171,14,,uploads\Cancer_879_91d2f673_.jpg,thumbnails\thumb_Cancer_879_91d2f673_.jpg.jpg
img-5b0dfcca,Cancer_880.jpg,tumor,2025-06-21T17:57:51.544593,12,,uploads\Cancer_880_7c516653_.jpg,thumbnails\thumb_Cancer_880_7c516653_.jpg.jpg
img-d04ddd77,Cancer_881.jpg,tumor,2025-06-21T17:57:51.563804,14,,uploads\Cancer_881_ae2cd4ec_.jpg,thumbnails\thumb_Cancer_881_ae2cd4ec_.jpg.jpg
img-85c7ba61,Cancer_882.jpg,tumor,2025-06-21T17:57:51.581908,11,,uploads\Cancer_882_3687eddc_.jpg,thumbnails\thumb_Cancer_882_3687eddc_.jpg.jpg
img-ef357e65,Cancer_883.jpg,tumor,2025-06-21T17:57:51.597841,11,,uploads\Cancer_883_b75d6995_.jpg,thumbnails\thumb_Cancer_883_b75d6995_.jpg.jpg
img-e9e9071a,Cancer_884.jpg,tumor,2025-06-21T17:57:51.614943,11,,uploads\Cancer_884_c2b1fe68_.jpg,thumbnails\thumb_Cancer_884_c2b1fe68_.jpg.jpg
img-9a39c11b,Cancer_885.jpg,tumor,2025-06-21T17:57:51.633897,32,,uploads\Cancer_885_c9a0be6c_.jpg,thumbnails\thumb_Cancer_885_c9a0be6c_.jpg.jpg
img-9526de6d,Cancer_886.jpg,tumor,2025-06-21T17:57:51.651891,32,,uploads\Cancer_886_1fbcba6b_.jpg,thumbnails\thumb_Cancer_886_1fbcba6b_.jpg.jpg
img-2ca88d36,Cancer_887.jpg,tumor,2025-06-21T17:57:51.671161,28,,uploads\Cancer_887_1c2e9dad_.jpg,thumbnails\thumb_Cancer_887_1c2e9dad_.jpg.jpg
img-533c7cfc,Cancer_888.jpg,tumor,2025-06-21T17:57:51.688633,25,,uploads\Cancer_888_11553135_.jpg,thumbnails\thumb_Cancer_888_11553135_.jpg.jpg
img-69063672,Cancer_889.jpg,tumor,2025-06-21T17:57:51.706291,33,,uploads\Cancer_889_284afdc7_.jpg,thumbnails\thumb_Cancer_889_284afdc7_.jpg.jpg
img-758855d8,Cancer_890.jpg,tumor,2025-06-21T17:57:51.723525,38,,uploads\Cancer_890_bcf47a06_.jpg,thumbnails\thumb_Cancer_890_bcf47a06_.jpg.jpg
img-7b1436ae,Cancer_891.jpg,tumor,2025-06-21T17:57:51.742141,38,,uploads\Cancer_891_5b608e39_.jpg,thumbnails\thumb_Cancer_891_5b608e39_.jpg.jpg
img-2599d583,Cancer_892.jpg,tumor,2025-06-21T17:57:51.759190,22,,uploads\Cancer_892_d77b8fcd_.jpg,thumbnails\thumb_Cancer_892_d77b8fcd_.jpg.jpg
img-66fbcf1a,Cancer_893.jpg,tumor,2025-06-21T17:57:51.776495,24,,uploads\Cancer_893_a5aa5037_.jpg,thumbnails\thumb_Cancer_893_a5aa5037_.jpg.jpg
img-5c82fc32,Cancer_894.jpg,tumor,2025-06-21T17:57:51.795391,33,,uploads\Cancer_894_8136cf18_.jpg,thumbnails\thumb_Cancer_894_8136cf18_.jpg.jpg
img-1f0fb3ed,Cancer_895.jpg,tumor,2025-06-21T17:57:51.812824,34,,uploads\Cancer_895_225de6f0_.jpg,thumbnails\thumb_Cancer_895_225de6f0_.jpg.jpg
img-3ef343b2,Cancer_896.jpg,tumor,2025-06-21T17:57:51.830206,33,,uploads\Cancer_896_c7535f23_.jpg,thumbnails\thumb_Cancer_896_c7535f23_.jpg.jpg
img-4e2c0634,Cancer_897.jpg,tumor,2025-06-21T17:57:51.848346,33,,uploads\Cancer_897_822363ea_.jpg,thumbnails\thumb_Cancer_897_822363ea_.jpg.jpg
img-a492ded7,Cancer_898.jpg,tumor,2025-06-21T17:57:51.865321,30,,uploads\Cancer_898_bb207e51_.jpg,thumbnails\thumb_Cancer_898_bb207e51_.jpg.jpg
img-f337d310,Cancer_899.jpg,tumor,2025-06-21T17:57:51.883039,29,,uploads\Cancer_899_6dad38e1_.jpg,thumbnails\thumb_Cancer_899_6dad38e1_.jpg.jpg
img-236df2f6,Cancer_900.jpg,tumor,2025-06-21T17:57:52.261984,29,,uploads\Cancer_900_ff59f7f7_.jpg,thumbnails\thumb_Cancer_900_ff59f7f7_.jpg.jpg
img-9484c31b,Cancer_901.jpg,tumor,2025-06-21T17:57:52.279965,28,,uploads\Cancer_901_a7b762aa_.jpg,thumbnails\thumb_Cancer_901_a7b762aa_.jpg.jpg
img-8a204290,Cancer_902.jpg,tumor,2025-06-21T17:57:52.298200,30,,uploads\Cancer_902_89fbf5be_.jpg,thumbnails\thumb_Cancer_902_89fbf5be_.jpg.jpg
img-fc0f0dd9,Cancer_903.jpg,tumor,2025-06-21T17:57:52.313702,27,,uploads\Cancer_903_12b6c405_.jpg,thumbnails\thumb_Cancer_903_12b6c405_.jpg.jpg
img-60517fb0,Cancer_904.jpg,tumor,2025-06-21T17:57:52.332028,40,,uploads\Cancer_904_2bf2cc0f_.jpg,thumbnails\thumb_Cancer_904_2bf2cc0f_.jpg.jpg
img-d8aab0bd,Cancer_905.jpg,tumor,2025-06-21T17:57:52.347331,19,,uploads\Cancer_905_2864499e_.jpg,thumbnails\thumb_Cancer_905_2864499e_.jpg.jpg
img-6f814892,Cancer_906.jpg,tumor,2025-06-21T17:57:52.362196,27,,uploads\Cancer_906_cb1dfb6b_.jpg,thumbnails\thumb_Cancer_906_cb1dfb6b_.jpg.jpg
img-54f8de09,Cancer_907.jpg,tumor,2025-06-21T17:57:52.377433,29,,uploads\Cancer_907_3597a726_.jpg,thumbnails\thumb_Cancer_907_3597a726_.jpg.jpg
img-5619cc15,Cancer_908.jpg,tumor,2025-06-21T17:57:52.394890,49,,uploads\Cancer_908_0d3d22d2_.jpg,thumbnails\thumb_Cancer_908_0d3d22d2_.jpg.jpg
img-b4a241f7,Cancer_909.jpg,tumor,2025-06-21T17:57:52.409104,7,,uploads\Cancer_909_4668f722_.jpg,thumbnails\thumb_Cancer_909_4668f722_.jpg.jpg
img-f3ef5970,Cancer_910.jpg,tumor,2025-06-21T17:57:52.423148,14,,uploads\Cancer_910_4eda777e_.jpg,thumbnails\thumb_Cancer_910_4eda777e_.jpg.jpg
img-00a1609a,Cancer_911.jpg,tumor,2025-06-21T17:57:52.438193,12,,uploads\Cancer_911_9c914fe1_.jpg,thumbnails\thumb_Cancer_911_9c914fe1_.jpg.jpg
img-531a8d60,Cancer_912.jpg,tumor,2025-06-21T17:57:52.454150,25,,uploads\Cancer_912_6ce5c687_.jpg,thumbnails\thumb_Cancer_912_6ce5c687_.jpg.jpg
img-623c7bb1,Cancer_913.jpg,tumor,2025-06-21T17:57:52.470627,29,,uploads\Cancer_913_ccc9c586_.jpg,thumbnails\thumb_Cancer_913_ccc9c586_.jpg.jpg
img-8d462cda,Cancer_914.jpg,tumor,2025-06-21T17:57:52.486920,38,,uploads\Cancer_914_b9fc5a39_.jpg,thumbnails\thumb_Cancer_914_b9fc5a39_.jpg.jpg
img-24069267,Cancer_915.jpg,tumor,2025-06-21T17:57:52.502202,22,,uploads\Cancer_915_e06d48d7_.jpg,thumbnails\thumb_Cancer_915_e06d48d7_.jpg.jpg
img-02db7d34,Cancer_916.jpg,tumor,2025-06-21T17:57:52.519289,45,,uploads\Cancer_916_431110be_.jpg,thumbnails\thumb_Cancer_916_431110be_.jpg.jpg
img-76ba9810,Cancer_917.jpg,tumor,2025-06-21T17:57:52.537874,48,,uploads\Cancer_917_9816a436_.jpg,thumbnails\thumb_Cancer_917_9816a436_.jpg.jpg
img-86725add,Cancer_918.jpg,tumor,2025-06-21T17:57:52.558787,56,,uploads\Cancer_918_366b356a_.jpg,thumbnails\thumb_Cancer_918_366b356a_.jpg.jpg
img-a820a680,Cancer_919.jpg,tumor,2025-06-21T17:57:52.572868,17,,uploads\Cancer_919_09198775_.jpg,thumbnails\thumb_Cancer_919_09198775_.jpg.jpg
img-59154a3b,Cancer_920.jpg,tumor,2025-06-21T17:57:52.586432,17,,uploads\Cancer_920_24958448_.jpg,thumbnails\thumb_Cancer_920_24958448_.jpg.jpg
img-0b199854,Cancer_921.jpg,tumor,2025-06-21T17:57:52.605920,47,,uploads\Cancer_921_6aaaad79_.jpg,thumbnails\thumb_Cancer_921_6aaaad79_.jpg.jpg
img-2cdbf922,Cancer_922.jpg,tumor,2025-06-21T17:57:52.621219,36,,uploads\Cancer_922_2d35ca57_.jpg,thumbnails\thumb_Cancer_922_2d35ca57_.jpg.jpg
img-66f52f7a,Cancer_923.jpg,tumor,2025-06-21T17:57:52.638657,51,,uploads\Cancer_923_159f08b9_.jpg,thumbnails\thumb_Cancer_923_159f08b9_.jpg.jpg
img-0fd003bb,Cancer_924.jpg,tumor,2025-06-21T17:57:52.655040,51,,uploads\Cancer_924_456878c1_.jpg,thumbnails\thumb_Cancer_924_456878c1_.jpg.jpg
img-4614f985,Cancer_925.jpg,tumor,2025-06-21T17:57:52.670167,27,,uploads\Cancer_925_446d08a7_.jpg,thumbnails\thumb_Cancer_925_446d08a7_.jpg.jpg
img-ddffad55,Cancer_926.jpg,tumor,2025-06-21T17:57:52.686679,48,,uploads\Cancer_926_399ad883_.jpg,thumbnails\thumb_Cancer_926_399ad883_.jpg.jpg
img-a7f53248,Cancer_927.jpg,tumor,2025-06-21T17:57:52.700394,18,,uploads\Cancer_927_c464c4e5_.jpg,thumbnails\thumb_Cancer_927_c464c4e5_.jpg.jpg
img-d8a100d2,Cancer_928.jpg,tumor,2025-06-21T17:57:52.713230,4,,uploads\Cancer_928_f13ee5ba_.jpg,thumbnails\thumb_Cancer_928_f13ee5ba_.jpg.jpg
img-2cdfa1cd,Cancer_929.jpg,tumor,2025-06-21T17:57:52.726416,12,,uploads\Cancer_929_b325519c_.jpg,thumbnails\thumb_Cancer_929_b325519c_.jpg.jpg
img-5e3f06d5,Cancer_930.jpg,tumor,2025-06-21T17:57:52.742946,45,,uploads\Cancer_930_a0393f70_.jpg,thumbnails\thumb_Cancer_930_a0393f70_.jpg.jpg
img-992404b2,Cancer_931.jpg,tumor,2025-06-21T17:57:52.756273,6,,uploads\Cancer_931_83a6e656_.jpg,thumbnails\thumb_Cancer_931_83a6e656_.jpg.jpg
img-1c391197,Cancer_932.jpg,tumor,2025-06-21T17:57:52.770307,13,,uploads\Cancer_932_9c451709_.jpg,thumbnails\thumb_Cancer_932_9c451709_.jpg.jpg
img-2a341d1b,Cancer_933.jpg,tumor,2025-06-21T17:57:52.788438,84,,uploads\Cancer_933_13f5e2cd_.jpg,thumbnails\thumb_Cancer_933_13f5e2cd_.jpg.jpg
img-e5d2f528,Cancer_934.jpg,tumor,2025-06-21T17:57:52.803705,26,,uploads\Cancer_934_55ea0e5e_.jpg,thumbnails\thumb_Cancer_934_55ea0e5e_.jpg.jpg
img-c2bea11a,Cancer_935.jpg,tumor,2025-06-21T17:57:52.820213,39,,uploads\Cancer_935_da807ca7_.jpg,thumbnails\thumb_Cancer_935_da807ca7_.jpg.jpg
img-7d6dd4ec,Cancer_936.jpg,tumor,2025-06-21T17:57:52.835326,48,,uploads\Cancer_936_1503383c_.jpg,thumbnails\thumb_Cancer_936_1503383c_.jpg.jpg
img-fba44247,Cancer_937.jpg,tumor,2025-06-21T17:57:52.849257,8,,uploads\Cancer_937_f0f165f2_.jpg,thumbnails\thumb_Cancer_937_f0f165f2_.jpg.jpg
img-307a420b,Cancer_938.jpg,tumor,2025-06-21T17:57:52.863115,18,,uploads\Cancer_938_39d111e7_.jpg,thumbnails\thumb_Cancer_938_39d111e7_.jpg.jpg
img-e47221f0,Cancer_939.jpg,tumor,2025-06-21T17:57:52.876984,28,,uploads\Cancer_939_dc2f7c7a_.jpg,thumbnails\thumb_Cancer_939_dc2f7c7a_.jpg.jpg
img-d6d03a06,Cancer_940.jpg,tumor,2025-06-21T17:57:52.890374,12,,uploads\Cancer_940_ecb42745_.jpg,thumbnails\thumb_Cancer_940_ecb42745_.jpg.jpg
img-a589dc24,Cancer_941.jpg,tumor,2025-06-21T17:57:52.903943,29,,uploads\Cancer_941_bdbb27b3_.jpg,thumbnails\thumb_Cancer_941_bdbb27b3_.jpg.jpg
img-31796360,Cancer_942.jpg,tumor,2025-06-21T17:57:52.921121,16,,uploads\Cancer_942_28b64fdd_.jpg,thumbnails\thumb_Cancer_942_28b64fdd_.jpg.jpg
img-d2f5bc77,Cancer_943.JPG,tumor,2025-06-21T17:57:52.935777,26,,uploads\Cancer_943_36cc0a83_.JPG,thumbnails\thumb_Cancer_943_36cc0a83_.JPG.jpg
img-930ccac6,Cancer_944.jpg,tumor,2025-06-21T17:57:52.949147,29,,uploads\Cancer_944_5483622c_.jpg,thumbnails\thumb_Cancer_944_5483622c_.jpg.jpg
img-ae634de0,Cancer_945.JPG,tumor,2025-06-21T17:57:52.963820,19,,uploads\Cancer_945_6d69238b_.JPG,thumbnails\thumb_Cancer_945_6d69238b_.JPG.jpg
img-505d44c2,Cancer_946.JPG,tumor,2025-06-21T17:57:52.978678,20,,uploads\Cancer_946_9448cc28_.JPG,thumbnails\thumb_Cancer_946_9448cc28_.JPG.jpg
img-96b72bb0,Cancer_947.jpg,tumor,2025-06-21T17:57:52.993067,24,,uploads\Cancer_947_74e0a475_.jpg,thumbnails\thumb_Cancer_947_74e0a475_.jpg.jpg
img-40768db3,Cancer_948.jpg,tumor,2025-06-21T17:57:53.006065,7,,uploads\Cancer_948_00d6acdf_.jpg,thumbnails\thumb_Cancer_948_00d6acdf_.jpg.jpg
img-c00331d9,Cancer_949.jpg,tumor,2025-06-21T17:57:53.021173,15,,uploads\Cancer_949_2ca3c0c7_.jpg,thumbnails\thumb_Cancer_949_2ca3c0c7_.jpg.jpg
img-97f2de92,Cancer_950.JPG,tumor,2025-06-21T17:57:53.101405,17,,uploads\Cancer_950_f240b1d6_.JPG,thumbnails\thumb_Cancer_950_f240b1d6_.JPG.jpg
img-fb37035b,Cancer_951.jpg,tumor,2025-06-21T17:57:53.123562,297,,uploads\Cancer_951_f0b53188_.jpg,thumbnails\thumb_Cancer_951_f0b53188_.jpg.jpg
img-a173f258,Cancer_952.jpg,tumor,2025-06-21T17:57:53.138987,30,,uploads\Cancer_952_7eb8b78d_.jpg,thumbnails\thumb_Cancer_952_7eb8b78d_.jpg.jpg
img-f28a7e67,Cancer_953.jpg,tumor,2025-06-21T17:57:53.158573,32,,uploads\Cancer_953_54d6330c_.jpg,thumbnails\thumb_Cancer_953_54d6330c_.jpg.jpg
img-fdcbdd26,Cancer_954.jpg,tumor,2025-06-21T17:57:53.173262,37,,uploads\Cancer_954_69293038_.jpg,thumbnails\thumb_Cancer_954_69293038_.jpg.jpg
img-036376b4,Cancer_955.jpg,tumor,2025-06-21T17:57:53.188464,39,,uploads\Cancer_955_58e14ad9_.jpg,thumbnails\thumb_Cancer_955_58e14ad9_.jpg.jpg
img-2d5b872c,Cancer_956.jpg,tumor,2025-06-21T17:57:53.208257,25,,uploads\Cancer_956_32317dcf_.jpg,thumbnails\thumb_Cancer_956_32317dcf_.jpg.jpg
img-3039cf42,Cancer_957.jpg,tumor,2025-06-21T17:57:53.223880,15,,uploads\Cancer_957_3ee8b6e7_.jpg,thumbnails\thumb_Cancer_957_3ee8b6e7_.jpg.jpg
img-3e0ccddf,Cancer_958.jpg,tumor,2025-06-21T17:57:53.238031,10,,uploads\Cancer_958_d4f98214_.jpg,thumbnails\thumb_Cancer_958_d4f98214_.jpg.jpg
img-d9ce7448,Cancer_959.jpg,tumor,2025-06-21T17:57:53.258211,29,,uploads\Cancer_959_b96ad8d9_.jpg,thumbnails\thumb_Cancer_959_b96ad8d9_.jpg.jpg
